sentence_id	sentence	sentence_domain	source
9afde4c02a0569b7aa1b39b1ea0ded91f68ce78ae421c5a32da23fa0d420222b	Deskolonizazioaren hasieraz geroztik, laurogeikolonia ohik independentzia lortu dute.		Norberaren aipua
9beea7ef170d9951993b1aaac7fcb58bc073d856c1a34f2f0224aa774f3464a2	"Ez ezazue mahaia inguratu.
"	general	Norberaren aipua
9bfa0306e376a9856c4a21f6f98dcfcb13765e5014f672f37464f40158f54766	"Ibilgailuez gain, oinezkoak ere bazeuden.
"	general	Norberaren aipua
9c0e6d6a81412b559b0d3cd1f47d70e598591603fa5aebae9959a01d94e0ec25	Ez zuen bakarrik lan egin nahi.	general	Norberaren aipua
9c368183a11fdd0e5f9d9f0190ec2a47511ed127dbe2234264c7cdb8f610c2a6	Pentsatu beharko genuke isurketa toxiko bat, edozein enpresari gerta dakiokeela.		Nirea
9c4fee9273c55edbc6cfc5145a808812f620c55690eee05230fe2e3078dd5531	Erreala Donostiako futbol ekipoa da. Benetan ona izaten ari da azken Aldi honetan.		Erreala
9c6e78243413d5984f862f40a3810c9fdbdccc5ae6a47ca01b77690cac8f6b34	"Internet: interkonektatutako mundua.
"	general	Norberaren aipua
9cd6b5edcd7e06eeed6079e1f9b68d21dfa76004a73f819a04ffafdf703b3e3d	Patineta elektrikoak mikromugikortasunaren alde esanguratsua da.		Vpe.es
9cf3951880705624fe368b80e5cb7bb0a36aa0229680a6a78f7bda461bfdab5c	Etxera, sutondoan, gozo-gozo gaude		Norberaren aipua
9d47f02f51ac34716c9c98ce0f3c60b14a72391a0d46b5078f04b8467ca7ccdb	Ez dago argaltzeko gaitasunik duen elikagairiz.		Norberaren aipua
9dcf623fc932f35b9cfd4cf3eaa4fd1d6ee365e35008029fe619acab372c20a7	"Ogi egin berria jan dute.
"	general	Norberaren aipua
9dd8092e38575b0217ebc08e0f8b5b271ef2e935d8fe0aacf133001eba0e7345	"Ekimen honen bidez, gure ikasketak ikusarazi nahi ditugu.
"	general	Norberaren aipua
9e24db26dd0ff734ffd1ecbdaf5785e354652ccdb73f964ded7a142abd09d916	"Bortxaz bere erritmoa geldiarazi diote.
"	general	Norberaren aipua
9ea6fde65de3172f1b172bb1152b77b5102d2a05941955ac367341741e9bb19c	Gaur ere emakumehen eguna da.		Norberaren aipua
a120022424f7483c5bd0573e636b51fa3526070070fafa4fc1781798a271549b	Gizon puska egina zaude.	general	Norberaren aipua
a13fffca27c06ccf80aba264937899f2b82dfe916aaf9293f4c201d6a9081892	Askatasuna lortuta, esklabo izaenaz libratu eta emakume beltzen berdintasunaren alde borroka egin zuen.		Argia egutegia
a16c6edb9d1f11d97919a50f318bf31d231a7a31e64613fa24abf6e7489c0f5d	Irungo Harrera Sareak deia egi du migratzaileak etxean jasotzeko.		Norberaren aipua
a16ebebe90fc632fbb19202cf1a62ec6d6b85115075be142d549277ccb32d83d	Nire amak ez zait euskaraz mintzo, baina nik berari bai		Tristeki egi bat
a1d3f10182c3e3c83abe5e837ce3d2465de5f8cb28ad54bb579fbaea1b85ae55	"Goazen elkarrekin.
"	general	Norberaren aipua
a2887dde3299cc6c4251a6789b51dc41b6c576192d994154c0285c07ec470ddb	Kritikoak beldurrezko istorioak kontatu ditu.	general	Norberaren aipua
a361b072316f051e0bea3de46261af36f6b0a86ddc99273074e7303030f4dabd	Indikatiboa ongi ezagututa, subjuntiboa ikas daiteke.	general	Norberaren aipua
a414ca163fb3a755baf2269bcf89acdf8dcbd51a477eec38c94e9779fd9a12da	"Korua eta Ahos Teknika
"		Norberaren aipua
a4e73534f31aaeacd9ad56a8a9426738dbc80cede04b701670f96cb6256e3306	Beti edozer huskeriagatik hasten zaizu negarrez.	general	Norberaren aipua
a5c0b89c809762fbf5c637ef7100fa17c06e1b107390cb45e940427cbbdc3357	"Irakur ezazu liburua.
"	general	Norberaren aipua
a603cbf42fc00fa023b05177f984e7e5a1b36548eca83a33861c3edfaa51b6cb	Eguzki-lorea topatu zuten.	general	Norberaren aipua
a70c1e85b5403c43ceaa68df3e40b877fd506a45f2aa15e974661194e8f65994	"Barkamena eskatu zuten, oker baitzeuden.
"	general	Norberaren aipua
a747dc4ae3df9b4dc930a9b97da330b7b897f418df04a4740a666b5db7194ce2	Tolesturak harrien deformazio plastikoak dira, denbora luzez konpresio-indar handiak jasatearen ondorioz gertatu.		Tolesturak
a7c3ef23629ea5034dc33e0ca3df798384113557a0545e3c52abb7bd2e9c7b36	Etxea saguz bizi zitzaion.	general	Norberaren aipua
a7df97961d7c726ea7faa9659a20151f93edf14117d10c669e10741b16fee598	"Iparraldean ""Kospei"" hitza erabiltzen da Frantses bat deitzeko, bereziki udako turistak, sentzu peioratiboan."		Norberaren aipua
a7e66e8f6140d168a909f664942c2932e2cc59905f85ead8c457e635e4edd610	Bi mila eta higeita zazpira arte berritu du kontratua zuri-gorriekin. 		Berria.eus
a82cac706845c362f9dc3ef7072a1cdfd8ed08ec4456f662733e64f36afab363	"Besteak beste, bularreko mina eta beherakoa.
"	general	Norberaren aipua
a8597bcf66d6fbec7a3b018a5f98b6c2af3987dfa1af171ccfbcb8ab8d24d96f	"Hogeita hamaika lanak ezberdinak ziren.
"	general	Norberaren aipua
a87045f07d4167c110452d4112bfabf59f17c4eece4057e6e67b767f1ea907bf	Hurbildu zaitez, ongi ikus zaitzadan.	general	Norberaren aipua
a8987909154bbd5d12ece58c07ce31aca7b4283cbcce2680f3fadd75bf314b72	Kazetarian aurrean iskanbila bat egon da.		Norberaren aipua
a8d74a3e0d5e4f8c888e55f9b4dfe81e90b3a9d69a98c8ccbecfb30ce81142bb	Gau bakoitzaren ostearen dator egunsentirik ederrena.		Norberaren aipua
a8edb535151b6802f1b86d5dece74053aa8f88fbe12581248a843762172f8dde	Lasai egon daiteke, aditz trinkoak erabili baititzake.	general	Norberaren aipua
a8f12a84ee91621f6e44474b051134040aa19245aeb099499e19309c5f2761a0	Aupa.	general	Norberaren aipua
a8f88849845445aeab2e6e94147554139e8d3f3c90b7648a90836e9aab915e20	"Ez dut bezero zenbakia jaso.
"	general	Norberaren aipua
a930173892ade05ce422a3741c43b1e44028b3255397d8992bbfe411a90de5a6	Biztanleriaren ehuneko hirurogeita bata abstemioa da lanegunetan. 		Norberaren aipua
a9a4c7ea631cab1c6a69483883d32f4e900762c530fba5b6ed164ee286b7c061	Bagoaz?	general	Norberaren aipua
a9c5977c95b014405c7d2f221662a4e8aff768e2316a795489d0c64d7f9138b3	Gainontzeko aditzei erroa aldatuko diegu.	general	Norberaren aipua
a9d951de79d01cca9a14fabc4ca1c850379b04719bf1bb95415a56db737a3eec	Botere Judizialaren ez dagokio hizkuntza politika egitea, baina hala egiten ari da. 		Prest aldizksria
a9e9a38451255c208abe0c675792f37fddc7634fa8285398675c119586fe36b9	Hor geunden gainontzeko pertsonok ez genuen tutik esan.	general	Norberaren aipua
aa5e34bd7c1fb5086eee19c18108a99e63cb8d74b297f3e947fda656796a8196	"Zazpiehun eta laurogei pilota galdu ditu.
"	general	Norberaren aipua
aa873ba3ff4e9804dbc2317a10d4d3508609a0d9f53d5d72535ec36177bfa647	Ez nekien reggaea entzuten duenik.	general	Norberaren aipua
aaa57657f847a939db042d4c087829c4c3ff123f05ba10faea8eaab1eccd2fa1	Web nabigatzaileari esker, edozein motako baliabide dugu eskuragarri.	general	Norberaren aipua
ab16d2c86311d2f4a7e2e1c1e8f55698b8657aaacb7bad2d0b6207bfee09dbed	Kale-garbitzailetzat hartu zuten.	general	n
ab30776fd5ded22b44f561d45d4d5f1fcb840eeb270e24847c8910010250ba3c	Iratxoz mozorrotutako familia dibertigarria, inauterietako izpiritua islatzen duena.	general	Norberaren aipua
ab4fc6e279a4e9ea79e30edf81b17e46d6aeb2e995d0ffab606dcdb29b38cb5b	Mundu analogiko batean bizi gara	technology_robotics	https://eu.wikipedia.org/wiki/Ahozko_kodegailu-deskodegailu
ab737d945863dea2d5dd3c69adf0898d67f481bcdcf0261b099e25ad63c0722d	Amonak bere urtebetetzea ez dela ospatu nahi du.		Norberaren aipua
abc64aac5b322c0787ebca2bcd0243be35129e60c8e63e98253705c18c401398	Eezinbestekotzat jotzen dugun ekimen berri batean inplikatzeko asteak daramatzagu lanean.	general	Norberaren aipua
abd4b4d241f48c83e33857ed3fdeba1563117436017a64b0f85629345e40e38a	Laster izango da amona emen		ni
ac0f5c076654100b7f3f4f36e1021970c4b7e89f4c7eecaf7dbec2f1c2a941cf	Erabiltzen ez diren gauzak salduz, dirutxo bat atera zuten.	general	Norberaren aipua
acae2b36ce808afee67470ee87949424ca60424c36ae394d515ec84ebb63978d	"Dohain garrantzitsuak zituen. 
"	general	Norberaren aipua
acfb9861d28a96f8e224301999a990f17e08bf717bce5fb233e8132da1b60708	"Pablo bikain jolasten du futbolera
"	media_entertainment	FUTBOLARI
aedf66b161fe1764a67b92510e461153fbfc10380732837e73a897904b0fa040	Profesional serioa da.	general	Norberaren aipua
af498cc99d463c66c3532a0ffc6fa8aba028facbdaa527d7de7eb477e13f8375	Irten hortik!	general	Norberaren aipua
b09230ee281c34d8284638f0c9be874ca5333d23379189c8805bb95bb3006948	Ahaideak eta traste zaharrak, zenbat eta urrunago hobeto.	general	esaera
b0e911d0fad3d65e469ae0ee45f96cdc8cc566f96129eb765bfbe26415c64598	Zalantzarik gabe, hala da gaur egun ere.	general	Norberaren aipua
b0fd532021416d9a60d7041ba6335853c8e823755b0f2746c2d6ad383451fec5	"Argentinan izana da.
"	general	Norberaren aipua
b1770d608a8210d6ce0a3062f6a167e6f3ddd2510f570b8e6618ac183b2fcdac	Gaitza eta dietaren arteko lotura azaldu dute.	general	Norberaren aipua
b1b238c4d13c0ee174b4968700848df98ffcf8cff4aa99ef24d23638e3435658	Hirian naufraso sentitzen zen.		Norberaren aipua
b234275504aa2b802f7766c004afeee5f8facd79053a813df3c706802eb78dbe	Etxea iristen den eta gerue eguneroko jardueretan erabiltzen den ura da.		Biologia eta Geologia liburua
b24b73dbd54e53317723a53f3460246e05d3823cfba9ffba804fd2a6a997ebff	"Hobeki lan egiten dut etxean.
"	general	Norberaren aipua
b394a46238956aab00cde9a8e6df64471b704502e8f20b5d23269cd35604fb69	Kaixo egunon, horain jaten emango dizugu, espero dugu janaria gustokoa izatea		nire burutik
b482d8a447585e0d41b86563ef7ae04fd4e45d65d33f6becfbe7ff9d3b84750e	"Gaur eguzkitsua da eta hodei sakabanatuak ditu.
"		gogamenetik aterata
b49fb82e983e588e38ddf02ac2b05afc8c158814bf488096d0b9eca471371f63	"Sintomak jasateaz kokoteraino zegoen.
"	general	Norberaren aipua
b4a05b0d028aebe27be7685b81613daf30d3e8fdb3a40519cf71b4fca6cec016	Untxiek, belar usaintsuajatn badute, gustu oneko haragia izaten dute. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=Untxi&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
b4fb487fda21e373c6e3ba314aae8f2c594d98b33a17d2a4a926e12e74dadf5d	Edozer liburu irakurri nahi nuke.	general	Norberaren aipua
b54a415bc5d385481cd8e4d5ace576bee42312db24e746ecb6dd6cbb5d846f1a	Lagunarteko hizkerara jotzen zuen oharkabean.	general	Norberaren aipua
b585b53efb36ff9937c38d86d28f4028f0fd48a45424c9149fa3f3e59ff9a3bd	"Ez zaitez hurbildu. 
"	general	Norberaren aipua
b5a97c4d0badf29fccf5e03908ac244bc9c5a5e7e4d894dd3895ec69640848b4	"Senegalgo gidaia handia ahaztu zuen.
"		Norberaren aipua
b5acac9857596f277627b2f678038079e015f7902ee03c5b59defb61ccc1846c	Bi hainkako animalia ugari ezagutzen ditut		Norberaren aipua
b6035b5a53f86db83913b6601e435c1a441be21157e1ffc5a5c23a72b6cce702	"Ez egin hori.
"	general	Norberaren aipua
b6a32c2469bcac0dca4757d2925fba31c2d6d2e19c74a68a4601306bb7091249	"Taldeka gaizki konpontzen ginen arren, koordinarazi egin gaituzte. 
"	general	Norberaren aipua
b6e66e285f40662c1590218fdc9026693a27ae66d5d4fe99cfee649acff464a1	Metroz joan gaitezke.	general	Norberaren aipua
b70a4de5197da34fe7559dfb89b72605eb9aac1d2bdec57a3611b2d88f552bc6	"Pantailan ez zen deus ikusten.
"	general	Norberaren aipua
b71de8f4803636582f4bbdd416102ba43fc09bea0718070c22e7ba3e23dec290	"Ez etorri hona.
"	general	Norberaren aipua
b73cc662213b1adfc37c094ed2cf5a2377f4f17d40ff20e34eec39ed2161815e	Egia da, bizikleta elektrikoa bultzatezen ari dela.		Norberaren aipua
b74b75cc56c60fb2939b4e7c19c1bbebe9938e884116450eff6d3e5a13e9ae2e	"Multimedia. Seinalearen zenbakizko tratamendua.
"	general	Norberaren aipua
b785e1bbab92ec6ce1a16616fe5d767a8f12efca19b985784e9b4f17e4804d02	Irungo Harrera Sareak deia egi du magratzaileak etxan jasotzeko.		berria
b79c4ea723460e95e279d97ded763dcff5b54a252bbfa33e04fea78180a19811	Gaur here emakumehen eguna da.		Gaur here emakumehen eguna da.
b7a6998ac15786132584d17cc291058b00c7e5b982078f7f5e1681e1df76747d	Langileeen aldarrikapenek oihartzun gutxi izan zuten		Norberaren aipua
b7cc521e911192e612a7e40b10c4be41e0b27ed26147fe09eef78cb9632365d8	"Udaltzainei baino ez zien hots egin.
"	general	Norberaren aipua
b80f283f592eaf31096d00ea7d22c0bbb08edd9575fa37698ac4d4f87e41b54a	Idazleak kutsu sozialak, politikoaak eta filosofikoak zituzten eleberriak, saiakerak, biografiak eta monografiak idatzi zituen.		Norberaren aipua
b82b2010ff09650f17b75dcebaee98de78708678a16120e6b730d279cdcbcffc	Zenbat aldiz egin beharko dut perfileko asterketak?		Nirea
b8d18fa91445bb44297eec2dcaafa1f368f6ff7dbda6e90cee40ea6d49ac629c	"Etor zedin nahi nuen.
"	general	Norberaren aipua
b90ed9322057acfd8867ea03425ee4fc606f2b8dbcb3aeba4727ccbe90a899fa	"Errekazio kimikoa sortu du.
"		Norberaren aipua
b9754e094e535469286e2ad08773c3b2e23b59c19f5eb13774ffe7d1271652aa	Zertan lagundu ditzazkegu? 		. 
ba3b1a0689158f8a7e4e607b5a83661a364ae8059d78ea05a4352338833500db	Ez ginen goi altxatu, nolanahi ere ez genuen goiz iristeko asmorik.		Norbere aipua
ba8771984be7348e541d30d962d2e2042f344fd71d6915db1cea4afc364e9426	"Telekomunikazioaren iraultza.
"	general	Norberaren aipua
bad086bd8fba2082acff886bc196cec3925ceccec8a2af355122f1c66ad601d0	Txoroak bere burua beti jauntzat.		http://www.ametza.com
badfc3a2eab9c12611978d8ba6eca43f241bb525a92e56cc8a2b635585e2655c	Burugogorra zara, gero!	general	Norberaren aipua
bb183382abfda4d1f30e77c9556fb647aca13ec053f50d5059b2a24d9ced1a09	Bezeroa erregistratu da.	general	Norberaren aipua
bb7a02cd102a7c664f03400f816d8c065ca49f878efdd5fe58a75996faa10054	Nolatan ez da etorri? Dagoenekoz hemen behar luke.		norberaren aipua
bbd235a7e31b95e0869fdb3d9150636aa115c6c9114a181908f3da3d5bcf2d24	Erromeriaren osteko djak itzelezko giroa jarri zuen.		Norberaren aipua
bbdb652b2010d714823bad40d5f4d0b157134c273f54aad13879f068d3b00650	Azken urteotan ez dugu aurrerapausurik lortu.	general	Norberaren aipua
bbf10f065f513a32c8f37e341f94b6be5738f0db3c08f1c1e7bd8967e5663d77	Neguan lorategia ia ikusi ere e da egiten.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
bc0ccc075d79a859e68c439037fef9067cbd83d5aac6f676e0f95d8de6cb5fda	Zer zabiltzate egiten hamen?		Norberaren aipua
bc7a09db655d1b9c5ee013c4e0143c0f526cd28ff444806e2610502673c2fe41	"Goizegi da horren behera iristeko.
"	general	Norberaren aipua
bccd6e484266fbabf4ffbf451f1aaedb1d2caaa48390d9a771ac17eb4c23a094	"Tontotzat hartu zuten.
"	general	Norberaren aipua
bd14d8e62536e9bd2c6d922a4c00463c6dd8c9275c76d79b3e95ea682e68dc87	"Are gehiago, enpresa pribatizatu egin zuten.
"	general	Norberaren aipua
bd4a4333e22e2543b46bb95cee94872970d4fd4016a869b51c74599427d102ef	"Oraindik ipuinak amsatzen al dituzu?
"		Norberaren aipua
bd8387b1733b78256fc9f0ce7a01d3d47a70cf507068fe058e5927fb6d0531c5	Albko herriko jaietan egon dira, dantzarako gogoa zuten eta.		Norberaren aipua
be28b734d0221e773d31eb26c9198bbd12da82a7dacec7995627f6f8c7a83359	Lasai egon daiteke, hiztegiak eros baititzake.	general	Norberaren aipua
be773e2fa4b388bfbf73cec4822366999a2c0c7ba278a13e3dfdc8e6bfd275f0	"Lanik gabe, elizgizon sartu zen.
"	general	Norberaren aipua
bf66a759d9eb15aa429c11dc8c2435fa320b7671ce40822da04db4861ed487e5	Abenduak seian pozik egiten dut lan.		Norberaren aipua
bf8b8a68740ef3ecb69617b4abf6a0630b4b9330b996038d6dad3e748c366bad	"Bazatoz?
"	general	Norberaren aipua
bf941de5bd48071a2daa142f9c95ae30597c11e12e6a483820a96a4bbd47ab9a	"Ekarri platera, eta kito.
"	general	Norberaren aipua
bfb4240531c0bd393aa366a9440be1c668a0ac741cd4c478e20a837633e57b77	Txakurrak ikusi zituenean puska haiek guztiak, hasi da zaunkaz ero baten modura. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=ero&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
bffbde6e2d9dc1bb35e8a72e445df06bed65ae53ae6e4d5a6e705418427ab4ad	"Artzain aritu zen.
"	general	Norberaren aipua
c009da1b364ff3282a6025244dd42d0c20a137633c919bcd892961a3dcb88b71	Azken finean, publikoa da.	general	Norberaren aipua
c02f34b3e6a5c96bdcd607771835a03d3bf28fb45c165be6587e7f13a2bfbbd0	"Edonola, Spotify erabiltzen zuen.
"	general	Norberaren aipua
c0a548ed501729ec6338caad11ff1af8aff7c5c351e374b600aef3f7a6b2a07b	Dirutan ito nahi du.	general	Norberaren aipua
c0aebb72e9491fe8604e6a0406a36877f2ea965d82b7e146fce9ba2650e11ae3	Irakasle talde bat Nafarroako Berdintasunerako Institutuarentzako ikerketa bat egiten ari dira.		Norberaren aipua
c0c51fa01b4c1a0dcb5dfe90cf2f874fc765e7c6d5fbd074cc4deb18aa8cb215	"Kontuan hartu garaitu egin zituztela.
"	general	Norberaren aipua
c0e764c239b897619995bf694ed788735b2a43a31719bfe5e58408e6acefc31c	"Ez dakizu reggaea gustuko ote dugun.
"	general	Norberaren aipua
c1774b68f2361ef57582aed50c05937c2bfd6e95d22366df4cc339ebb2926dca	Nire lehengusina ez sator urtezahar gauean		Nirea
c200fc24358f982932ab06c518b0bbf6800af02909da4b7f71a9ca61b1eadf55	Ahaideak alboan hortzak ahoan.	general	esaera
c231becab8aaf244497efbf26443b8b9e9347b8462cb2ee3f41127df1cb99dd4	Ez litzateke hobe, Jainko miserikordiosak, hain miserikordios denaz geroz, usa lezan bere miserikordiaz		https://www.euskaltzaindia.eus/dok/iker_jagon_tegiak/78578.pdf
c24dfbf639cc42787ec7b77d3d7e7222d368906d75da81fb71a0eb9727606259	Inguruneak asko baldintzatzem du norbere nortasunean.		Nik idatzia
c299b07553de082dec111fba78e14455c865041672de635b85b2ce7574affca0	Kontzentrazioen aurretik jendea Ugari iritsi zen.		Norberaren aipua
c2fa24ab17d82ea3f37d685e8c10363bb6644634e92a01774d63df9be7818fda	Hemeretzi urterekin ikasi nuen euskaraz.	general	Norberaren aipua
c2fc5af26db2058b382956d3097581e36c6fb06a8152c1efe5a40e0ff11624eb	Hilerri nuklearraetako hondakin erradioaktiboak giza-osasunarentzat eta ingurugirorako kaltegarriak izan daitezke.		Norberaren aipua
c3065b57a872fa6c856e3c7b02c821ae9d22a7e08a7eac389bdb5c1889d55f38	"Uste dut gonbidapena lortu zuela.
"	general	Norberaren aipua
c339c4c2285f6d67977cb6145bd5925b6198802a7d82311c7af154ddab3f3f91	Zen Euskaltzaindian entzuten nuen galdera bakarra?		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
c361daf59b20d7ab6a5bc468e8281f05db7e4674dd295f9a9f00d632365d5785	"Ezinezkoa da Oñatin sartzea.
"	general	Norberaren aipua
c3864d32d217405fef739fcdef116d4c51cb3ccb0c73c56e1164540835f9d86a	Bertakoa bezain kategarria, ezin.		Nirea
c3873db7ed4f5d265765b598a5c105b127fcd5fcbbe8141534a09b5d80adcc49	Kaixo Zesar, hilko direnak agurtzen dizute.		cesar
c393fa592dda40f8e0cc365ca366efdb086058347e13bd45b6ba03bc50cde314	"Besteak beste, eztarriko mina eta arnasa hartzeko zailtasuna.
"	general	Norberaren aipua
c3cb03b0263ce0d10d080862a9c79c7b6dc52dc4e863c7f44e33067d7580a9cc	Bozkaketa horiek baliogabeak dira.	general	Norberaren aipua
c43069a61447d276a2596b7c0f8b6783c587f9f0e10c8e4dbd0b54adc2c93011	"Zoriontasun histeriko hori jasanezina da.
"	general	Norberaren aipua
c4a566761f89c75bede83e270c7150feebda77e39a112b061fe8006b4754edae	"Horien ustez, hobeki zegoen.
"	general	Norberaren aipua
c62421c28a889a69141e1d5d19bd22157cbecac57467ad0f07ed05f39445ff6f	"Zer moduz burutu zuen lana?
"	general	Norberaren aipua
c6869abed37f174af4b51189c3ea5a89dcc65a4d6fbbcb2e2857eee8f2ec8f57	Hori utzi nire kontu.	general	Norberaren aipua
c68cc6a0d59c11a2a9b97c24f9279723408074d2969b8dadd0cffd25dacfc8a3	"Etor zedin eskatu zion.
"	general	Norberaren aipua
c7358ad37c20eb4704117900a0a933b5a743949fb0625cfdafae41545d492014	"Seinale analogikoak.
"	general	Norberaren aipua
c792f34d8770ba07511feea499fe4cc2c190b39f48e4bd4116b9a7255f1fb6e2	"Behinik behin merkantzia saldu nahi genuen.
"	general	Norberaren aipua
c7d0fa73da375863e335a32cb42990bbaee32cd71e227b9e42b0328c610ac634	Eskakizun hori duten plazetan, hizkuntza-eskakizuna nahitaez bete beharko da plazara sartzeko.	general	Norberaren aipua
c7f518505ef3b632fc461c98e7fab662dbc7caeaa3862d743a986f5d48fb875c	Jakina!	general	Norberaren aipua
c828522f911ed752229b910f75dbad3a603a5c42d4f51bd2cefb9e481b0889d3	"Emadazu eskua.
"	general	Norberaren aipua
c8d2e7f4447d31895faf98ab4b370cb6194adfd8e7d2e077213ff28616d2909d	Baietz.	general	Norberaren aipua
c8f82cee716fa18d9a51976c470a7e42d804460450cc81f7824b6479a484b784	Gure emozioak geuk sortzen ditugunez, aukera daukagu emozio horrekin zer egin erabakotzeko. 		Donna Apellaniz, psikologoa
c91a55c9d250b42f137f861f76a4bc8485e1262fac01c1b30f189b32513228bd	Egia da egarriak zarela?		Norberaren aipua
c93e79d980437fd97e9c2ffd5b94586b75c31c4b670e1e390f96fc66548d6f03	"Los pingüinos me la van a mascar:
Kawazaki, Cago, Kriko y Estriper"		Euskera liburua
c95cc242c784b9f6d413c7328f1e6b148d936e383a97db45087da35f9c716088	Itsasontzi batean urrun joan nintzen. 	general	Norberaren aipua
c9e1f900d7d0ce5ecbf0e4d982877f14976f0a9bd81327ab4f7747ae7170a01d	Kategoria horretan azpimultzoak sor daitezke.	general	Norberaren aipua
ca19bfe7f7a43fccef8000a9876642e4c1935be731ce7349ca87fca02130401d	Oilasko istarra dut lapikoan		Cc0
ca71bfab810e0b033e20e0c4db60203fd2ba3ced556090448ba244a0bd5f4951	"Analogikoa izatekotan, berehala onartuko dute.
"	general	Norberaren aipua
ca95016adc03369729f5aff2b94c5173e42723d9a2d44ac9a96d39a2be1373b9	"Kotoia berez ez da hain zuria.
"	general	Norberaren aipua
ca98b3be18a44b18a4de407a67d5b1ae00cd620818e8d16383afda7d64ee6f7a	"Edonola ere, azkenean lana bukatu zuen.
"	general	Norberaren aipua
ca9d3dbd9872fc65b4ec3c1324d81f20fd32de388f34102d9b55a9f1cdc49935	Guk estaukulako beste ezer, ezpada gure gauzek esateko erie.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
cad8cedf39b89ae74d5cdf934c95cafa080c43346211574e1c254d23f3de31ad	Zenbat aldiz egin beharko dut perfileko azterketak?		Norberaren aipua
